High Demand (New Haven),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Demand (Fresno),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Demand (Atlanta),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Demand (Miami),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,Gas Truck,,,,,,,,,,,,,,,,,,,,,,,,,Liquid Truck,,,,,,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electtricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquid Capital Cost,Commpressor Liquid Cost,Station Capital Cost,Pipeline Capital Cost,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Delivery Cost,Station Cost,Total Cost,Delivery GHG Cost,Station GHG Cost,Total GHG Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Hydrogen Fuel's CI,Electricity's CI,Liquefaction Efficiency,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Total Cost,Transmission GHG Cost,Distribution GHG Cost,Station GHG Cost,Total GHG Cost
0,85,12,0,100,0,0,32,10,203924,1,1,1,1,2231,201,1,1,2,0,2,738,361,1099,,0,85,12,0,100,0,0,32,10,203924,1,1,1,1,2231,201,1,1,3,0,3,2082,109,2191,,0,85,0,0,0,32,10,203924,1,1,1,1,100,2231,201,1,1,1,1,1,2,108,46,992,1147,,0,84,11,0,100,0,0,32,10,369881,1,1,1,1,5115,376,1,1,2,1,3,1393,675,2068,,0,84,11,0,100,0,0,32,10,369881,1,1,1,1,5115,376,1,1,3,0,4,3896,203,4100,,0,84,0,0,0,32,10,369881,1,1,1,1,100,5115,376,1,1,1,1,1,2,205,72,1856,2133,,0,75,11,0,100,0,0,437,8,386902,1,1,1,1,6173,488,1,1,2,0,3,1898,877,2775,,0,75,11,0,100,0,0,437,8,386902,1,1,1,1,6173,488,1,1,2,0,3,5077,264,5342,,0,75,0,0,0,437,8,386902,1,1,1,1,100,6173,488,1,1,0,2,1,2,260,695,2411,3367,,0,85,12,0,100,0,0,363,10,203924,1,1,1,1,2231,201,1,1,2,0,2,748,361,1109,,0,85,12,0,100,0,0,363,10,203924,1,1,1,1,2231,201,1,1,3,0,3,2084,109,2192,,0,85,0,0,0,363,10,203924,1,1,1,1,100,2231,201,1,1,0,1,1,2,105,248,992,1345
0,71,7,0,100,0,0,38,11,353401,1,1,1,1,5221,407,1,1,2,1,2,1501,732,2233,,0,71,7,0,100,0,0,38,11,353401,1,1,1,1,5221,407,1,1,3,0,3,4220,220,4440,,0,71,0,0,0,38,11,353401,1,1,1,1,100,5221,407,1,1,1,1,1,3,212,95,2011,2318,,0,88,13,0,100,0,0,31,10,261026,1,1,1,1,4080,386,1,1,2,0,2,1406,693,2099,,0,88,13,0,100,0,0,31,10,261026,1,1,1,1,4080,386,1,1,3,0,3,3995,209,4204,,0,88,0,0,0,31,10,261026,1,1,1,1,100,4080,386,1,1,1,1,1,2,276,91,1905,2272,,0,79,10,0,100,0,0,411,10,307213,1,1,1,1,2150,597,1,1,2,1,3,2100,1072,3172,,0,79,10,0,100,0,0,411,10,307213,1,1,1,1,2150,597,1,1,2,0,3,6165,323,6488,,0,79,0,0,0,411,10,307213,1,1,1,1,100,2150,597,1,1,0,1,1,2,354,927,2945,4226,,0,71,7,0,100,0,0,436,11,353401,1,1,1,1,5221,407,1,1,2,1,3,1522,732,2254,,0,71,7,0,100,0,0,436,11,353401,1,1,1,1,5221,407,1,1,3,0,3,4223,220,4444,,0,71,0,0,0,436,11,353401,1,1,1,1,100,5221,407,1,1,0,1,1,2,206,498,2011,2715
0,78,10,0,100,0,0,35,10,223747,1,1,1,1,2769,451,1,1,2,1,2,1606,811,2417,,0,78,10,0,100,0,0,35,10,223747,1,1,1,1,2769,451,1,1,3,0,3,4666,244,4910,,0,78,0,0,0,35,10,223747,1,1,1,1,100,2769,451,1,1,1,1,1,3,304,131,2228,2662,,0,87,10,0,100,0,0,31,11,302875,1,1,1,1,3827,240,1,1,2,0,2,896,430,1326,,0,87,10,0,100,0,0,31,11,302875,1,1,1,1,3827,240,1,1,3,0,4,2484,130,2614,,0,87,0,0,0,31,11,302875,1,1,1,1,100,3827,240,1,1,1,1,1,2,152,49,1182,1383,,0,73,14,0,100,0,0,448,8,263311,1,1,1,1,3298,545,1,1,2,1,3,1983,980,2963,,0,73,14,0,100,0,0,448,8,263311,1,1,1,1,3298,545,1,1,3,0,3,5647,295,5942,,0,73,0,0,0,448,8,263311,1,1,1,1,100,3298,545,1,1,0,2,1,3,340,932,2693,3965,,0,78,10,0,100,0,0,395,10,223747,1,1,1,1,2769,451,1,1,2,1,2,1619,811,2430,,0,78,10,0,100,0,0,395,10,223747,1,1,1,1,2769,451,1,1,2,0,2,4668,244,4913,,0,78,0,0,0,395,10,223747,1,1,1,1,100,2769,451,1,1,0,1,1,2,296,697,2228,3221
0,81,10,0,100,0,0,33,9,309813,1,1,1,1,4066,505,1,1,2,1,2,1828,907,2735,,0,81,10,0,100,0,0,33,9,309813,1,1,1,1,4066,505,1,1,3,0,3,5229,273,5502,,0,81,0,0,0,33,9,309813,1,1,1,1,100,4066,505,1,1,1,1,1,3,274,118,2494,2886,,0,87,14,0,100,0,0,31,11,275825,1,1,1,1,2639,327,1,1,2,0,2,1170,588,1758,,0,87,14,0,100,0,0,31,11,275825,1,1,1,1,2639,327,1,1,3,0,3,3386,177,3563,,0,87,0,0,0,31,11,275825,1,1,1,1,100,2639,327,1,1,1,1,1,2,209,70,1616,1895,,0,84,12,0,100,0,0,390,10,292819,1,1,1,1,5853,416,1,1,2,1,3,1603,748,2350,,0,84,12,0,100,0,0,390,10,292819,1,1,1,1,5853,416,1,1,2,0,2,4325,225,4550,,0,84,0,0,0,390,10,292819,1,1,1,1,100,5853,416,1,1,0,1,1,2,207,528,2055,2790,,0,81,10,0,100,0,0,383,9,309813,1,1,1,1,4066,505,1,1,2,1,2,1847,907,2755,,0,81,10,0,100,0,0,383,9,309813,1,1,1,1,4066,505,1,1,2,0,3,5232,273,5506,,0,81,0,0,0,383,9,309813,1,1,1,1,100,4066,505,1,1,0,1,1,2,266,633,2494,3393
0,82,14,0,100,0,0,33,10,289176,1,1,1,1,2879,468,1,1,2,1,3,1668,841,2509,,0,82,14,0,100,0,0,33,10,289176,1,1,1,1,2879,468,1,1,3,0,4,4843,253,5096,,0,82,0,0,0,33,10,289176,1,1,1,1,100,2879,468,1,1,1,1,1,3,303,124,2312,2739,,0,72,10,0,100,0,0,37,8,202374,1,1,1,1,5484,260,1,1,2,1,3,1032,467,1500,,0,72,10,0,100,0,0,37,8,202374,1,1,1,1,5484,260,1,1,4,0,5,2708,141,2849,,0,72,0,0,0,37,8,202374,1,1,1,1,100,5484,260,1,1,1,1,1,3,162,38,1284,1484,,0,87,12,0,100,0,0,374,9,245775,1,1,1,1,6682,564,1,1,2,0,3,2159,1013,3172,,0,87,12,0,100,0,0,374,9,245775,1,1,1,1,6682,564,1,1,3,0,4,5859,305,6165,,0,87,0,0,0,374,9,245775,1,1,1,1,100,6682,564,1,1,0,1,1,2,281,747,2786,3814,,0,82,14,0,100,0,0,378,10,289176,1,1,1,1,2879,468,1,1,2,1,3,1681,841,2522,,0,82,14,0,100,0,0,378,10,289176,1,1,1,1,2879,468,1,1,3,0,3,4845,253,5098,,0,82,0,0,0,378,10,289176,1,1,1,1,100,2879,468,1,1,0,1,1,2,295,682,2312,3289
0,84,13,0,100,0,0,32,11,331613,1,1,1,1,2689,533,1,1,2,1,3,1875,958,2832,,0,84,13,0,100,0,0,32,11,331613,1,1,1,1,2689,533,1,1,4,0,5,5509,289,5798,,0,84,0,0,0,32,11,331613,1,1,1,1,100,2689,533,1,1,1,1,1,3,317,94,2632,3043,,0,79,15,0,100,0,0,34,10,331597,1,1,1,1,6029,586,1,1,2,0,2,2128,1053,3180,,0,79,15,0,100,0,0,34,10,331597,1,1,1,1,6029,586,1,1,3,0,4,6067,317,6384,,0,79,0,0,0,34,10,331597,1,1,1,1,100,6029,586,1,1,1,1,1,2,406,141,2893,3439,,0,71,14,0,100,0,0,456,9,231605,1,1,1,1,4359,360,1,1,2,1,3,1376,646,2022,,0,71,14,0,100,0,0,456,9,231605,1,1,1,1,4359,360,1,1,2,0,2,3734,195,3929,,0,71,0,0,0,456,9,231605,1,1,1,1,100,4359,360,1,1,0,1,1,2,192,496,1775,2463,,0,84,13,0,100,0,0,369,11,331613,1,1,1,1,2689,533,1,1,2,1,3,1885,958,2843,,0,84,13,0,100,0,0,369,11,331613,1,1,1,1,2689,533,1,1,4,0,4,5511,289,5800,,0,84,0,0,0,369,11,331613,1,1,1,1,100,2689,533,1,1,0,1,1,2,301,729,2632,3662
0,82,14,0,100,0,0,33,8,315604,1,1,1,1,2475,398,1,1,2,0,2,1430,715,2144,,0,82,14,0,100,0,0,33,8,315604,1,1,1,1,2475,398,1,1,3,0,3,4116,215,4331,,0,82,0,0,0,33,8,315604,1,1,1,1,100,2475,398,1,1,1,1,1,3,202,87,1964,2253,,0,82,12,0,100,0,0,32,8,230646,1,1,1,1,4299,352,1,1,2,1,3,1319,633,1952,,0,82,12,0,100,0,0,32,8,230646,1,1,1,1,4299,352,1,1,4,0,4,3654,191,3844,,0,82,0,0,0,32,8,230646,1,1,1,1,100,4299,352,1,1,1,1,1,2,205,48,1739,1992,,0,82,13,0,100,0,0,396,8,273125,1,1,1,1,3387,575,1,1,2,1,3,2095,1033,3128,,0,82,13,0,100,0,0,396,8,273125,1,1,1,1,3387,575,1,1,2,0,2,5954,311,6266,,0,82,0,0,0,396,8,273125,1,1,1,1,100,3387,575,1,1,0,1,1,2,317,805,2839,3961,,0,82,14,0,100,0,0,376,8,315604,1,1,1,1,2475,398,1,1,2,0,3,1443,715,2158,,0,82,14,0,100,0,0,376,8,315604,1,1,1,1,2475,398,1,1,2,0,3,4118,215,4334,,0,82,0,0,0,376,8,315604,1,1,1,1,100,2475,398,1,1,0,1,1,2,196,464,1964,2624
0,75,7,0,100,0,0,36,10,258120,1,1,1,1,4549,385,1,1,2,0,2,1422,692,2114,,0,75,7,0,100,0,0,36,10,258120,1,1,1,1,4549,385,1,1,3,0,3,3994,209,4203,,0,75,0,0,0,36,10,258120,1,1,1,1,100,4549,385,1,1,1,1,1,2,241,153,1903,2297,,0,84,10,0,100,0,0,32,8,289537,1,1,1,1,6384,575,1,1,2,1,2,2128,1033,3161,,0,84,10,0,100,0,0,32,8,289537,1,1,1,1,6384,575,1,1,4,0,4,5959,311,6270,,0,84,0,0,0,32,8,289537,1,1,1,1,100,6384,575,1,1,1,1,1,2,286,94,2839,3218,,0,90,9,0,100,0,0,364,11,273828,1,1,1,1,2966,280,1,1,2,1,3,1042,503,1545,,0,90,9,0,100,0,0,364,11,273828,1,1,1,1,2966,280,1,1,3,0,4,2905,152,3057,,0,90,0,0,0,364,11,273828,1,1,1,1,100,2966,280,1,1,0,2,1,3,179,496,1383,2059,,0,75,7,0,100,0,0,411,10,258120,1,1,1,1,4549,385,1,1,2,0,2,1442,692,2135,,0,75,7,0,100,0,0,411,10,258120,1,1,1,1,4549,385,1,1,2,0,2,3998,209,4206,,0,75,0,0,0,411,10,258120,1,1,1,1,100,4549,385,1,1,0,1,1,2,242,563,1903,2708
0,77,10,0,100,0,0,35,9,313933,1,1,1,1,2100,234,1,1,2,1,2,852,421,1273,,0,77,10,0,100,0,0,35,9,313933,1,1,1,1,2100,234,1,1,3,0,3,2427,127,2554,,0,77,0,0,0,35,9,313933,1,1,1,1,100,2100,234,1,1,1,1,1,3,134,58,1157,1349,,0,85,12,0,100,0,0,31,10,395466,1,1,1,1,3860,579,1,1,2,0,2,2062,1040,3103,,0,85,12,0,100,0,0,31,10,395466,1,1,1,1,3860,579,1,1,2,0,2,5989,314,6303,,0,85,0,0,0,31,10,395466,1,1,1,1,100,3860,579,1,1,1,1,0,2,298,150,2859,3307,,0,71,15,0,100,0,0,459,10,254700,1,1,1,1,2980,407,1,1,2,1,3,1485,731,2216,,0,71,15,0,100,0,0,459,10,254700,1,1,1,1,2980,407,1,1,3,0,3,4213,220,4433,,0,71,0,0,0,459,10,254700,1,1,1,1,100,2980,407,1,1,0,2,1,3,211,586,2008,2805,,0,77,10,0,100,0,0,402,9,313933,1,1,1,1,2100,234,1,1,2,1,2,862,421,1283,,0,77,10,0,100,0,0,402,9,313933,1,1,1,1,2100,234,1,1,3,0,3,2429,127,2556,,0,77,0,0,0,402,9,313933,1,1,1,1,100,2100,234,1,1,0,1,1,2,130,309,1157,1597
0,78,13,0,100,0,0,35,10,350722,1,1,1,1,5341,221,1,1,2,1,3,881,397,1278,,0,78,13,0,100,0,0,35,10,350722,1,1,1,1,5341,221,1,1,4,0,4,2301,120,2421,,0,78,0,0,0,35,10,350722,1,1,1,1,100,5341,221,1,1,1,1,1,3,128,38,1091,1256,,0,83,7,0,100,0,0,32,10,382908,1,1,1,1,6816,272,1,1,2,0,2,1074,488,1562,,0,83,7,0,100,0,0,32,10,382908,1,1,1,1,6816,272,1,1,3,0,3,2827,147,2974,,0,83,0,0,0,32,10,382908,1,1,1,1,100,6816,272,1,1,1,1,1,2,137,47,1341,1526,,0,70,14,0,100,0,0,463,10,266815,1,1,1,1,6078,246,1,1,2,1,3,1031,443,1474,,0,70,14,0,100,0,0,463,10,266815,1,1,1,1,6078,246,1,1,3,0,3,2573,133,2706,,0,70,0,0,0,463,10,266815,1,1,1,1,100,6078,246,1,1,0,2,1,3,156,432,1216,1804,,0,78,13,0,100,0,0,396,10,350722,1,1,1,1,5341,221,1,1,2,1,3,905,397,1302,,0,78,13,0,100,0,0,396,10,350722,1,1,1,1,5341,221,1,1,4,0,4,2305,120,2425,,0,78,0,0,0,396,10,350722,1,1,1,1,100,5341,221,1,1,0,1,1,2,121,292,1091,1504
0,74,12,0,100,0,0,37,9,356196,1,1,1,1,6443,578,1,1,2,1,3,2139,1038,3176,,0,74,12,0,100,0,0,37,9,356196,1,1,1,1,6443,578,1,1,4,0,4,5988,313,6301,,0,74,0,0,0,37,9,356196,1,1,1,1,100,6443,578,1,1,1,1,1,3,354,109,2852,3315,,0,75,12,0,100,0,0,36,10,315744,1,1,1,1,5654,309,1,1,2,0,2,1176,556,1731,,0,75,12,0,100,0,0,36,10,315744,1,1,1,1,5654,309,1,1,3,0,3,3211,167,3378,,0,75,0,0,0,36,10,315744,1,1,1,1,100,5654,309,1,1,1,1,1,2,165,59,1527,1751,,0,74,12,0,100,0,0,439,11,235970,1,1,1,1,6048,444,1,1,2,1,2,1680,797,2477,,0,74,12,0,100,0,0,439,11,235970,1,1,1,1,6048,444,1,1,2,0,2,4603,240,4843,,0,74,0,0,0,439,11,235970,1,1,1,1,100,6048,444,1,1,0,1,1,2,308,819,2190,3317,,0,74,12,0,100,0,0,420,9,356196,1,1,1,1,6443,578,1,1,2,1,3,2171,1038,3208,,0,74,12,0,100,0,0,420,9,356196,1,1,1,1,6443,578,1,1,3,0,4,5993,313,6306,,0,74,0,0,0,420,9,356196,1,1,1,1,100,6443,578,1,1,0,1,1,2,336,824,2852,4012
0,86,8,0,100,0,0,31,9,383505,1,1,1,1,4627,469,1,1,2,1,3,1716,843,2559,,0,86,8,0,100,0,0,31,9,383505,1,1,1,1,4627,469,1,1,4,0,4,4860,254,5114,,0,86,0,0,0,31,9,383505,1,1,1,1,100,4627,469,1,1,1,1,1,3,294,118,2317,2728,,0,82,13,0,100,0,0,33,10,307671,1,1,1,1,3063,225,1,1,2,1,2,833,403,1236,,0,82,13,0,100,0,0,33,10,307671,1,1,1,1,3063,225,1,1,3,0,3,2327,122,2449,,0,82,0,0,0,33,10,307671,1,1,1,1,100,3063,225,1,1,1,1,1,2,112,39,1109,1260,,0,74,14,0,100,0,0,440,8,245588,1,1,1,1,3845,547,1,1,2,0,3,2016,982,2999,,0,74,14,0,100,0,0,440,8,245588,1,1,1,1,3845,547,1,1,2,0,2,5667,296,5963,,0,74,0,0,0,440,8,245588,1,1,1,1,100,3845,547,1,1,0,1,1,2,369,996,2700,4066,,0,86,8,0,100,0,0,360,9,383505,1,1,1,1,4627,469,1,1,2,1,3,1738,843,2581,,0,86,8,0,100,0,0,360,9,383505,1,1,1,1,4627,469,1,1,3,0,4,4864,254,5118,,0,86,0,0,0,360,9,383505,1,1,1,1,100,4627,469,1,1,0,1,1,2,278,656,2317,3251
0,77,11,0,100,0,0,35,8,391183,1,1,1,1,4104,289,1,1,2,1,3,1102,519,1621,,0,77,11,0,100,0,0,35,8,391183,1,1,1,1,4104,289,1,1,4,0,5,2998,156,3154,,0,77,0,0,0,35,8,391183,1,1,1,1,100,4104,289,1,1,1,1,1,3,178,53,1425,1657,,0,77,10,0,100,0,0,35,8,237145,1,1,1,1,3827,272,1,1,2,1,2,1033,489,1522,,0,77,10,0,100,0,0,35,8,237145,1,1,1,1,3827,272,1,1,2,0,2,2826,147,2974,,0,77,0,0,0,35,8,237145,1,1,1,1,100,3827,272,1,1,1,1,1,2,175,92,1344,1611,,0,87,15,0,100,0,0,374,10,214164,1,1,1,1,3966,480,1,1,2,0,2,1766,863,2629,,0,87,15,0,100,0,0,374,10,214164,1,1,1,1,3966,480,1,1,2,0,2,4978,260,5238,,0,87,0,0,0,374,10,214164,1,1,1,1,100,3966,480,1,1,0,1,0,2,253,632,2372,3258,,0,77,11,0,100,0,0,400,8,391183,1,1,1,1,4104,289,1,1,2,1,3,1125,519,1643,,0,77,11,0,100,0,0,400,8,391183,1,1,1,1,4104,289,1,1,4,0,4,3002,156,3158,,0,77,0,0,0,400,8,391183,1,1,1,1,100,4104,289,1,1,0,1,1,2,169,410,1425,2004
0,71,8,0,100,0,0,38,10,383872,1,1,1,1,3737,337,1,1,2,1,3,1233,605,1837,,0,71,8,0,100,0,0,38,10,383872,1,1,1,1,3737,337,1,1,4,0,5,3488,182,3670,,0,71,0,0,0,38,10,383872,1,1,1,1,100,3737,337,1,1,1,1,1,3,196,85,1662,1943,,0,83,13,0,100,0,0,32,8,363104,1,1,1,1,6373,459,1,1,2,1,3,1737,824,2561,,0,83,13,0,100,0,0,32,8,363104,1,1,1,1,6373,459,1,1,4,0,4,4760,248,5008,,0,83,0,0,0,32,8,363104,1,1,1,1,100,6373,459,1,1,1,1,1,2,301,69,2264,2634,,0,77,15,0,100,0,0,426,9,373488,1,1,1,1,5055,598,1,1,3,1,3,2211,1074,3284,,0,77,15,0,100,0,0,426,9,373488,1,1,1,1,5055,598,1,1,3,0,3,6194,324,6518,,0,77,0,0,0,426,9,373488,1,1,1,1,100,5055,598,1,1,0,2,1,3,353,972,2951,4275,,0,71,8,0,100,0,0,438,10,383872,1,1,1,1,3737,337,1,1,2,1,3,1249,605,1853,,0,71,8,0,100,0,0,438,10,383872,1,1,1,1,3737,337,1,1,4,0,4,3490,182,3672,,0,71,0,0,0,438,10,383872,1,1,1,1,100,3737,337,1,1,0,1,1,2,186,452,1662,2300
0,79,15,0,100,0,0,34,11,310071,1,1,1,1,3611,246,1,1,2,1,2,915,442,1356,,0,79,15,0,100,0,0,34,11,310071,1,1,1,1,3611,246,1,1,3,0,3,2549,133,2682,,0,79,0,0,0,34,11,310071,1,1,1,1,100,3611,246,1,1,1,1,1,3,124,53,1214,1391,,0,79,11,0,100,0,0,34,10,297720,1,1,1,1,6205,315,1,1,2,1,2,1207,567,1774,,0,79,11,0,100,0,0,34,10,297720,1,1,1,1,6205,315,1,1,3,0,3,3276,171,3447,,0,79,0,0,0,34,10,297720,1,1,1,1,100,6205,315,1,1,1,1,1,2,176,60,1557,1794,,0,89,13,0,100,0,0,367,11,203895,1,1,1,1,4908,281,1,1,2,0,2,1101,504,1605,,0,89,13,0,100,0,0,367,11,203895,1,1,1,1,4908,281,1,1,2,0,2,2919,152,3071,,0,89,0,0,0,367,11,203895,1,1,1,1,100,4908,281,1,1,0,1,0,2,185,464,1386,2034,,0,79,15,0,100,0,0,391,11,310071,1,1,1,1,3611,246,1,1,2,0,3,929,442,1371,,0,79,15,0,100,0,0,391,11,310071,1,1,1,1,3611,246,1,1,2,0,3,2551,133,2685,,0,79,0,0,0,391,11,310071,1,1,1,1,100,3611,246,1,1,0,1,1,2,121,284,1214,1618
0,75,13,0,100,0,0,36,11,223175,1,1,1,1,4899,413,1,1,2,1,3,1516,742,2258,,0,75,13,0,100,0,0,36,11,223175,1,1,1,1,4899,413,1,1,4,0,5,4278,224,4502,,0,75,0,0,0,36,11,223175,1,1,1,1,100,4899,413,1,1,1,1,1,3,204,86,2039,2329,,0,70,14,0,100,0,0,38,10,242434,1,1,1,1,2649,282,1,1,2,0,2,1021,507,1529,,0,70,14,0,100,0,0,38,10,242434,1,1,1,1,2649,282,1,1,2,0,3,2924,153,3077,,0,70,0,0,0,38,10,242434,1,1,1,1,100,2649,282,1,1,1,1,1,2,144,76,1395,1614,,0,83,9,0,100,0,0,394,10,332804,1,1,1,1,6274,348,1,1,2,0,3,1375,625,2000,,0,83,9,0,100,0,0,394,10,332804,1,1,1,1,6274,348,1,1,2,0,3,3619,188,3807,,0,83,0,0,0,394,10,332804,1,1,1,1,100,6274,348,1,1,0,1,1,2,207,547,1717,2470,,0,75,13,0,100,0,0,411,11,223175,1,1,1,1,4899,413,1,1,2,1,3,1536,742,2278,,0,75,13,0,100,0,0,411,11,223175,1,1,1,1,4899,413,1,1,4,0,4,4282,224,4505,,0,75,0,0,0,411,11,223175,1,1,1,1,100,4899,413,1,1,0,1,1,2,198,464,2039,2701
